"OCCP_H","OCCP_W","Husband_Occ","Wife_Occ","PctWomen","pct_couples"
1006,2010,"Computer systems analysts","Social workers",0.0080506324173452,0.0106761565836299
1006,2200,"Computer systems analysts","Postsecondary teachers",0.0110461850603908,0.0133451957295374
1006,5000,"Computer systems analysts","Office and administrative support supervisors",0.0150922090533428,0.0142348754448399
1006,5700,"Computer systems analysts","Secretaries and administrative assistants",0.0539558910698879,0.0516014234875445
1006,5120,"Computer systems analysts","Bookkeeping, accounting, and auditing clerks",0.0220129775089946,0.0097864768683274
1006,5240,"Computer systems analysts","Customer service representatives",0.0262161493694411,0.0124555160142349
1006,4760,"Computer systems analysts","Retail salespersons",0.0353467239948646,0.0106761565836299
1010,430,"Computer programmers","Miscellaneous managers",0.00200297156471719,0.0514064015518914
1010,1010,"Computer programmers","Computer programmers",0.000942828567298228,0.04364694471387
1010,2310,"Computer programmers","Elementary and middle school teachers",0.0253788634874884,0.066925315227934
1010,800,"Computer programmers","Accountants and auditors",0.0113624487251977,0.0358874878758487
1010,1020,"Computer programmers","Software developers",0.00316128270738992,0.0223084384093113
1010,3255,"Computer programmers","Registered nurses",0.0380810326360358,0.0572259941804074
1010,2200,"Computer programmers","Postsecondary teachers",0.0110461850603908,0.026188166828322
1010,110,"Computer programmers","Computer and information systems managers",0.00143988054296806,0.0135790494665373
1010,120,"Computer programmers","Financial managers",0.00408657271681398,0.0135790494665373
1010,2100,"Computer programmers","Lawyers and judges",0.00356668974581206,0.0126091173617847
1010,1006,"Computer programmers","Computer systems analysts",0.00295325549280997,0.011639185257032
1010,4700,"Computer programmers","Retail sales supervisors",0.00814868142574731,0.0164888457807953
1010,350,"Computer programmers","Medical and health services managers",0.00360075854185243,0.011639185257032
1010,630,"Computer programmers","Human resources workers",0.00656204537869936,0.01454898157129
1010,710,"Computer programmers","Management analysts",0.00378200044145788,0.011639185257032
1010,2145,"Computer programmers","Paralegals and legal assistants",0.00360246601493328,0.0106692531522793
1010,2320,"Computer programmers","Secondary school teachers",0.00955310014021694,0.0135790494665373
1010,5120,"Computer programmers","Bookkeeping, accounting, and auditing clerks",0.0220129775089946,0.023278370514064
1010,2540,"Computer programmers","Teacher assistants",0.0174174689155588,0.017458777885548
1010,5000,"Computer programmers","Office and administrative support supervisors",0.0150922090533428,0.01454898157129
1010,5240,"Computer programmers","Customer service representatives",0.0262161493694411,0.0106692531522793
1010,5700,"Computer programmers","Secretaries and administrative assistants",0.0539558910698879,0.0368574199806014
1020,1020,"Software developers","Software developers",0.00316128270738992,0.114882506527415
1020,2310,"Software developers","Elementary and middle school teachers",0.0253788634874884,0.0667661320402835
1020,430,"Software developers","Miscellaneous managers",0.00200297156471719,0.0361805296531145
1020,800,"Software developers","Accountants and auditors",0.0113624487251977,0.0425214472211861
1020,710,"Software developers","Management analysts",0.00378200044145788,0.0179037672510257
1020,110,"Software developers","Computer and information systems managers",0.00143988054296806,0.0119358448340172
1020,2100,"Software developers","Lawyers and judges",0.00356668974581206,0.0138008205893323
1020,50,"Software developers","Marketing and sales managers",0.00373699540986498,0.0130548302872063
1020,230,"Software developers","Education administrators",0.00458049409247976,0.0138008205893323
1020,1006,"Software developers","Computer systems analysts",0.00295325549280997,0.0119358448340172
1020,120,"Software developers","Financial managers",0.00408657271681398,0.0130548302872063
1020,3060,"Software developers","Physicians and surgeons",0.00377873053820802,0.0119358448340172
1020,1010,"Software developers","Computer programmers",0.000942828567298228,0.00895188362551287
1020,1760,"Software developers","Other physical scientists",0.000135701527810675,0.00783289817232376
1020,350,"Software developers","Medical and health services managers",0.00360075854185243,0.0111898545318911
1020,1530,"Software developers","Miscellaneous engineers",0.000264684854096371,0.00708690787019769
1020,1650,"Software developers","Other life scientists",0.000935954929412113,0.00708690787019769
1020,630,"Software developers","Human resources workers",0.00656204537869936,0.0126818351361432
1020,10,"Software developers","Chief executives and legislators",0.00103413672576346,0.00708690787019769
1020,2200,"Software developers","Postsecondary teachers",0.0110461850603908,0.0167847817978366
1020,2430,"Software developers","Librarians",0.00169376768912715,0.00671391271913465
1020,2630,"Software developers","Designers",0.0039999085686714,0.00895188362551287
1020,136,"Software developers","Human resources managers",0.00139609992175284,0.00634091756807161
1020,1820,"Software developers","Psychologists",0.0012976294357128,0.00596792241700858
1020,410,"Software developers","Property, real estate, and community association managers",0.00137712722300174,0.00596792241700858
1020,3160,"Software developers","Physical therapists",0.00234529719145266,0.00671391271913465
1020,3050,"Software developers","Pharmacists",0.00261392767812933,0.00671391271913465
1020,1107,"Software developers","Other computer occupations",0.000842007610455878,0.00484893696381947
1020,1430,"Software developers","Industrial engineers",0.000853797660111901,0.00484893696381947
1020,4920,"Software developers","Real estate agents",0.00164019566304319,0.00559492726594554
1020,840,"Software developers","Financial analysts",0.00179007463132613,0.00559492726594554
1020,2850,"Software developers","Writers and authors",0.000399724613926406,0.0041029466616934
1020,3010,"Software developers","Dentists",0.0004690742062961,0.0041029466616934
1020,1050,"Software developers","Computer support specialists",0.0031518882702339,0.00671391271913465
1020,2145,"Software developers","Paralegals and legal assistants",0.00360246601493328,0.00708690787019769
1020,1060,"Software developers","Database administrators",0.000670650501636728,0.0041029466616934
1020,1610,"Software developers","Biological scientists",0.000673855717299172,0.0041029466616934
1020,4710,"Software developers","Non-retail sales supervisors",0.00110345777492911,0.00447594181275643
1020,3110,"Software developers","Physician assistants",0.0011089844528115,0.0041029466616934
1020,2320,"Software developers","Secondary school teachers",0.00955310014021694,0.0123088399850802
1020,4520,"Software developers","Miscellaneous personal appearance workers",0.00188268553885404,0.00447594181275643
1020,735,"Software developers","Market analysts",0.00461926708777304,0.00708690787019769
1020,3230,"Software developers","Speech-language pathologists",0.00201058484389062,0.0041029466616934
1020,2000,"Software developers","Counselors",0.00696481294637829,0.0082058933233868
1020,4700,"Software developers","Retail sales supervisors",0.00814868142574731,0.00895188362551287
1020,2300,"Software developers","Preschool and kindergarten teachers",0.00793351282561727,0.00857888847444983
1020,2010,"Software developers","Social workers",0.0080506324173452,0.0082058933233868
1020,4850,"Software developers","Wholesale sales representatives",0.00754615982912921,0.00559492726594554
1020,4600,"Software developers","Childcare workers",0.00844187845866264,0.00634091756807161
1020,3420,"Software developers","Health practitioner support technologists and technicians",0.00900228998713244,0.00596792241700858
1020,3255,"Software developers","Registered nurses",0.0380810326360358,0.0346885490488624
1020,5000,"Software developers","Office and administrative support supervisors",0.0150922090533428,0.010443864229765
1020,2540,"Software developers","Teacher assistants",0.0174174689155588,0.010816859380828
1020,5120,"Software developers","Bookkeeping, accounting, and auditing clerks",0.0220129775089946,0.010443864229765
1020,5240,"Software developers","Customer service representatives",0.0262161493694411,0.0123088399850802
1020,5700,"Software developers","Secretaries and administrative assistants",0.0539558910698879,0.0283476314807907
1020,5860,"Software developers","General office clerks",0.0375910531699237,0.00634091756807161
1030,2310,"Web developers","Elementary and middle school teachers",0.0253788634874884,0.075
1030,430,"Web developers","Miscellaneous managers",0.00200297156471719,0.05
1030,1030,"Web developers","Web developers",0.000676117300841073,0.040625
1030,2630,"Web developers","Designers",0.0039999085686714,0.04375
1030,3255,"Web developers","Registered nurses",0.0380810326360358,0.0375
1050,2310,"Computer support specialists","Elementary and middle school teachers",0.0253788634874884,0.0746018440905281
1050,430,"Computer support specialists","Miscellaneous managers",0.00200297156471719,0.0284995808885163
1050,800,"Computer support specialists","Accountants and auditors",0.0113624487251977,0.0326906957250629
1050,3255,"Computer support specialists","Registered nurses",0.0380810326360358,0.0553227158424141
1050,2010,"Computer support specialists","Social workers",0.0080506324173452,0.0201173512154233
1050,50,"Computer support specialists","Marketing and sales managers",0.00373699540986498,0.0142497904442582
1050,1050,"Computer support specialists","Computer support specialists",0.0031518882702339,0.0134115674769489
1050,2630,"Computer support specialists","Designers",0.0039999085686714,0.0142497904442582
1050,1020,"Computer support specialists","Software developers",0.00316128270738992,0.0125733445096396
1050,5940,"Computer support specialists","Miscellaneous office and administrative support workers",0.00287718009773596,0.010896898575021
1050,1006,"Computer support specialists","Computer systems analysts",0.00295325549280997,0.0100586756077117
1050,4700,"Computer support specialists","Retail sales supervisors",0.00814868142574731,0.0142497904442582
1050,120,"Computer support specialists","Financial managers",0.00408657271681398,0.0100586756077117
1050,230,"Computer support specialists","Education administrators",0.00458049409247976,0.0100586756077117
1050,5000,"Computer support specialists","Office and administrative support supervisors",0.0150922090533428,0.0184409052808047
1050,630,"Computer support specialists","Human resources workers",0.00656204537869936,0.00922045264040235
